timestamp,hour,day_of_week,vehicle_count,congestion_level,temperature,weather
2024-01-17 10:00:00,10,2,580,Medium,20.2557795702687,Sunny
2024-01-17 11:00:00,11,2,342,Low,24.829319191211923,Sunny
2024-01-17 12:00:00,12,2,360,Low,26.472112746837077,Cloudy
2024-01-17 13:00:00,13,2,254,Low,19.887717656640383,Cloudy
2024-01-17 14:00:00,14,2,257,Low,29.545994212034845,Sunny
2024-01-17 15:00:00,15,2,301,Low,20.488800202872117,Sunny
2024-01-17 16:00:00,16,2,470,Medium,23.1594079694862,Rainy
2024-01-17 17:00:00,17,2,783,High,25.95058671439606,Cloudy
2024-01-17 18:00:00,18,2,736,High,21.070496618309214,Cloudy
2024-01-17 19:00:00,19,2,305,Low,31.575600861834232,Cloudy
2024-01-17 20:00:00,20,2,230,Low,31.249905982799515,Sunny
2024-01-17 21:00:00,21,2,276,Low,26.102043157209536,Rainy
2024-01-17 22:00:00,22,2,295,Low,22.102989932469693,Rainy
2024-01-17 23:00:00,23,2,259,Low,23.472508445455247,Cloudy
2024-01-18 00:00:00,0,3,318,Low,27.76578371011672,Sunny
2024-01-18 01:00:00,1,3,256,Low,26.38072296424382,Cloudy
2024-01-18 02:00:00,2,3,255,Low,25.076578428566926,Rainy
2024-01-18 03:00:00,3,3,244,Low,23.04687803200079,Sunny
2024-01-18 04:00:00,4,3,233,Low,22.006564256527753,Cloudy
2024-01-18 05:00:00,5,3,377,Low,25.0422509801932,Sunny
2024-01-18 06:00:00,6,3,240,Low,28.468588542251,Sunny
2024-01-18 07:00:00,7,3,893,High,23.62431853688203,Cloudy
2024-01-18 08:00:00,8,3,854,High,25.707692434098373,Sunny
2024-01-18 09:00:00,9,3,684,Medium,32.125128914510626,Cloudy
2024-01-18 10:00:00,10,3,555,Medium,20.70546991832524,Sunny
2024-01-18 11:00:00,11,3,304,Low,21.139459085380995,Sunny
2024-01-18 12:00:00,12,3,366,Low,26.56152602611393,Sunny
2024-01-18 13:00:00,13,3,386,Low,26.58124651958431,Sunny
2024-01-18 14:00:00,14,3,279,Low,26.211881128618106,Rainy
2024-01-18 15:00:00,15,3,288,Low,24.28635508663718,Rainy
2024-01-18 16:00:00,16,3,596,Medium,23.141165900231567,Sunny
2024-01-18 17:00:00,17,3,856,High,31.302556617419715,Cloudy
2024-01-18 18:00:00,18,3,697,Medium,14.718764528057477,Rainy
2024-01-18 19:00:00,19,3,302,Low,29.818396297409244,Sunny
2024-01-18 20:00:00,20,3,314,Low,34.286498584465,Cloudy
2024-01-18 21:00:00,21,3,283,Low,20.389412949807003,Rainy
2024-01-18 22:00:00,22,3,216,Low,30.905790230761404,Sunny
2024-01-18 23:00:00,23,3,327,Low,19.349045560406793,Sunny
2024-01-19 00:00:00,0,4,238,Low,18.22901122461061,Sunny
2024-01-19 01:00:00,1,4,270,Low,26.700977480977798,Sunny
2024-01-19 02:00:00,2,4,328,Low,18.319456709752135,Cloudy
2024-01-19 03:00:00,3,4,339,Low,28.425837933343107,Sunny
2024-01-19 04:00:00,4,4,252,Low,28.129828203705635,Cloudy
2024-01-19 05:00:00,5,4,247,Low,23.475300090996445,Cloudy
2024-01-19 06:00:00,6,4,345,Low,26.328321660309395,Sunny
2024-01-19 07:00:00,7,4,899,High,25.23263992959591,Rainy
2024-01-19 08:00:00,8,4,769,High,30.874097065737374,Sunny
2024-01-19 09:00:00,9,4,721,High,25.82459068840362,Cloudy
2024-01-19 10:00:00,10,4,621,Medium,19.642706323143116,Sunny
2024-01-19 11:00:00,11,4,404,Medium,34.35218811113077,Cloudy
2024-01-19 12:00:00,12,4,303,Low,20.399342846359467,Rainy
2024-01-19 13:00:00,13,4,336,Low,23.90288246834614,Sunny
2024-01-19 14:00:00,14,4,368,Low,27.19334505926364,Sunny
2024-01-19 15:00:00,15,4,347,Low,30.071846427807472,Sunny
2024-01-19 16:00:00,16,4,581,Medium,23.76892804638338,Cloudy
2024-01-19 17:00:00,17,4,646,Medium,18.899518324364543,Sunny
2024-01-19 18:00:00,18,4,993,High,26.162995887027396,Sunny
2024-01-19 19:00:00,19,4,260,Low,25.633056665569455,Sunny
2024-01-19 20:00:00,20,4,244,Low,16.223633089090733,Cloudy
2024-01-19 21:00:00,21,4,339,Low,27.93896649599177,Sunny
2024-01-19 22:00:00,22,4,310,Low,27.4050293323817,Cloudy
2024-01-19 23:00:00,23,4,336,Low,27.777292747617388,Sunny
2024-01-20 00:00:00,0,5,380,Low,32.232120316362256,Sunny
2024-01-20 01:00:00,1,5,387,Low,28.17430660277007,Sunny
2024-01-20 02:00:00,2,5,392,Low,26.408317936488338,Cloudy
2024-01-20 03:00:00,3,5,359,Low,22.328657964588878,Sunny
2024-01-20 04:00:00,4,5,374,Low,30.853280331481702,Rainy
2024-01-20 05:00:00,5,5,438,Medium,27.021639965510413,Rainy
2024-01-20 06:00:00,6,5,275,Low,18.385934334685125,Sunny
2024-01-20 07:00:00,7,5,365,Low,26.021474727178905,Sunny
2024-01-20 08:00:00,8,5,360,Low,20.67286222048708,Sunny
2024-01-20 09:00:00,9,5,490,Medium,28.107393874694257,Sunny
2024-01-20 10:00:00,10,5,509,Medium,22.478343385147603,Sunny
2024-01-20 11:00:00,11,5,385,Low,24.906101890148147,Sunny
2024-01-20 12:00:00,12,5,426,Medium,20.98236898492255,Rainy
2024-01-20 13:00:00,13,5,391,Low,19.097009731289045,Sunny
2024-01-20 14:00:00,14,5,392,Low,20.272411613099997,Rainy
2024-01-20 15:00:00,15,5,469,Medium,25.952209434875577,Cloudy
2024-01-20 16:00:00,16,5,451,Medium,35.07756139562556,Rainy
2024-01-20 17:00:00,17,5,385,Low,20.408344263792053,Sunny
2024-01-20 18:00:00,18,5,366,Low,20.499159003506342,Sunny
2024-01-20 19:00:00,19,5,379,Low,24.41051997333521,Sunny
2024-01-20 20:00:00,20,5,383,Low,26.9677069882018,Sunny
2024-01-20 21:00:00,21,5,381,Low,21.415156303195587,Cloudy
2024-01-20 22:00:00,22,5,278,Low,24.680758388479084,Rainy
2024-01-20 23:00:00,23,5,478,Medium,23.364692752871896,Cloudy
2024-01-21 00:00:00,0,6,368,Low,22.36980222741523,Cloudy
2024-01-21 01:00:00,1,6,447,Medium,23.51597667011,Rainy
2024-01-21 02:00:00,2,6,421,Medium,25.121763921676788,Sunny
2024-01-21 03:00:00,3,6,474,Medium,27.02877697648732,Sunny
2024-01-21 04:00:00,4,6,447,Medium,28.16238622891679,Sunny
2024-01-21 05:00:00,5,6,334,Low,24.197093830863896,Sunny
2024-01-21 06:00:00,6,6,451,Medium,24.84271737198101,Cloudy
2024-01-21 07:00:00,7,6,365,Low,27.205776574976802,Sunny
2024-01-21 08:00:00,8,6,452,Medium,32.44559148283829,Cloudy
2024-01-21 09:00:00,9,6,285,Low,28.141682723826804,Rainy
2024-01-21 10:00:00,10,6,430,Medium,36.52703189807761,Sunny
2024-01-21 11:00:00,11,6,380,Low,14.523341261725465,Cloudy
2024-01-21 12:00:00,12,6,387,Low,29.18211461357078,Sunny
2024-01-21 13:00:00,13,6,426,Medium,18.090019486583138,Rainy
2024-01-21 14:00:00,14,6,474,Medium,22.890344845330326,Sunny
2024-01-21 15:00:00,15,6,254,Low,29.45034584651348,Sunny
2024-01-21 16:00:00,16,6,423,Medium,36.35640853383006,Sunny
2024-01-21 17:00:00,17,6,430,Medium,31.064082296486134,Sunny
2024-01-21 18:00:00,18,6,518,Medium,18.832412008789234,Sunny
2024-01-21 19:00:00,19,6,331,Low,26.181464143902005,Sunny
2024-01-21 20:00:00,20,6,472,Medium,23.05306513389376,Sunny
2024-01-21 21:00:00,21,6,427,Medium,29.33984212178223,Sunny
2024-01-21 22:00:00,22,6,351,Low,23.911517132941388,Sunny
2024-01-21 23:00:00,23,6,484,Medium,28.692186928735627,Sunny
2024-01-22 00:00:00,0,0,385,Low,24.194857688006213,Sunny
2024-01-22 01:00:00,1,0,245,Low,20.877509933596226,Cloudy
2024-01-22 02:00:00,2,0,286,Low,25.420632375808896,Sunny
2024-01-22 03:00:00,3,0,287,Low,29.136035910011124,Sunny
2024-01-22 04:00:00,4,0,281,Low,16.43047502219973,Rainy
2024-01-22 05:00:00,5,0,319,Low,17.07526443150439,Sunny
2024-01-22 06:00:00,6,0,227,Low,27.381165794546384,Rainy
2024-01-22 07:00:00,7,0,775,High,23.27876624491646,Cloudy
2024-01-22 08:00:00,8,0,910,High,26.096485740112698,Sunny
2024-01-22 09:00:00,9,0,671,Medium,27.37075606030589,Rainy
2024-01-22 10:00:00,10,0,452,Medium,24.354197910260666,Cloudy
2024-01-22 11:00:00,11,0,333,Low,24.495917331914473,Cloudy
2024-01-22 12:00:00,12,0,333,Low,26.769045500666767,Rainy
2024-01-22 13:00:00,13,0,309,Low,32.57987146022547,Sunny
2024-01-22 14:00:00,14,0,338,Low,22.793088438190622,Rainy
2024-01-22 15:00:00,15,0,248,Low,26.113209404563456,Rainy
2024-01-22 16:00:00,16,0,689,Medium,23.928309600769904,Rainy
2024-01-22 17:00:00,17,0,680,Medium,30.314903297594377,Rainy
2024-01-22 18:00:00,18,0,740,High,14.063587342147379,Sunny
2024-01-22 19:00:00,19,0,325,Low,32.39434990802233,Sunny
2024-01-22 20:00:00,20,0,263,Low,28.20838151450968,Sunny
2024-01-22 21:00:00,21,0,273,Low,25.763430216532047,Sunny
2024-01-22 22:00:00,22,0,330,Low,30.30942103262272,Cloudy
2024-01-22 23:00:00,23,0,269,Low,22.69940675205153,Cloudy
2024-01-23 00:00:00,0,1,378,Low,26.388160324056816,Sunny
2024-01-23 01:00:00,1,1,309,Low,32.11719338760862,Sunny
2024-01-23 02:00:00,2,1,309,Low,35.66067077148376,Cloudy
2024-01-23 03:00:00,3,1,367,Low,23.57637846955073,Rainy
2024-01-23 04:00:00,4,1,338,Low,24.205731571327558,Sunny
2024-01-23 05:00:00,5,1,328,Low,30.392225667179204,Sunny
2024-01-23 06:00:00,6,1,156,Low,24.30170367455274,Sunny
2024-01-23 07:00:00,7,1,741,High,24.9923712930847,Rainy
2024-01-23 08:00:00,8,1,891,High,34.966344505999615,Cloudy
2024-01-23 09:00:00,9,1,682,Medium,29.277351794608418,Sunny
2024-01-23 10:00:00,10,1,725,High,22.461780435380792,Sunny
2024-01-23 11:00:00,11,1,302,Low,23.432117077588945,Sunny
2024-01-23 12:00:00,12,1,383,Low,28.154409787074535,Cloudy
2024-01-23 13:00:00,13,1,365,Low,36.979165881635836,Sunny
2024-01-23 14:00:00,14,1,286,Low,26.164632909327683,Sunny
2024-01-23 15:00:00,15,1,235,Low,28.833620324815787,Sunny
2024-01-23 16:00:00,16,1,566,Medium,19.89881403405441,Sunny
2024-01-23 17:00:00,17,1,817,High,18.844697307912185,Sunny
2024-01-23 18:00:00,18,1,859,High,33.05770273472376,Sunny
2024-01-23 19:00:00,19,1,373,Low,26.559742157550282,Sunny
2024-01-23 20:00:00,20,1,375,Low,25.17764930292429,Sunny
2024-01-23 21:00:00,21,1,282,Low,22.506863924843767,Sunny
2024-01-23 22:00:00,22,1,328,Low,18.599307563634927,Cloudy
2024-01-23 23:00:00,23,1,235,Low,20.480935169468978,Sunny
2024-01-24 00:00:00,0,2,247,Low,16.782278747431228,Sunny
2024-01-24 01:00:00,1,2,286,Low,21.116031801784935,Sunny
2024-01-24 02:00:00,2,2,316,Low,25.399301560537427,Rainy
2024-01-24 03:00:00,3,2,310,Low,24.123379891704474,Sunny
2024-01-24 04:00:00,4,2,226,Low,28.48241841645826,Sunny
2024-01-24 05:00:00,5,2,338,Low,28.24067658576064,Cloudy
2024-01-24 06:00:00,6,2,227,Low,18.03967151385195,Sunny
2024-01-24 07:00:00,7,2,908,High,16.146076000271123,Sunny
2024-01-24 08:00:00,8,2,966,High,21.95472144998992,Sunny
2024-01-24 09:00:00,9,2,557,Medium,21.415232761102043,Sunny
2024-01-24 10:00:00,10,2,747,High,25.674320568699045,Sunny
2024-01-24 11:00:00,11,2,299,Low,29.694788813880507,Cloudy
2024-01-24 12:00:00,12,2,256,Low,24.38698835896882,Cloudy
2024-01-24 13:00:00,13,2,394,Low,30.895770000018725,Sunny
2024-01-24 14:00:00,14,2,284,Low,25.558895907668788,Cloudy
2024-01-24 15:00:00,15,2,235,Low,19.996496217665786,Rainy
2024-01-24 16:00:00,16,2,477,Medium,20.141972620588547,Sunny
2024-01-24 17:00:00,17,2,790,High,28.668561364689822,Sunny
2024-01-24 18:00:00,18,2,685,Medium,29.028364529328964,Sunny
2024-01-24 19:00:00,19,2,290,Low,22.83485655291136,Sunny
2024-01-24 20:00:00,20,2,343,Low,18.693245343863403,Sunny
2024-01-24 21:00:00,21,2,358,Low,27.64973890078271,Sunny
2024-01-24 22:00:00,22,2,313,Low,20.388909814615175,Cloudy
2024-01-24 23:00:00,23,2,285,Low,18.15705664177267,Sunny
2024-01-25 00:00:00,0,3,365,Low,20.20897271707964,Sunny
2024-01-25 01:00:00,1,3,279,Low,17.19142501777405,Sunny
2024-01-25 02:00:00,2,3,308,Low,22.915698451310778,Sunny
2024-01-25 03:00:00,3,3,217,Low,29.714111060718853,Sunny
2024-01-25 04:00:00,4,3,236,Low,21.046217153128545,Sunny
2024-01-25 05:00:00,5,3,350,Low,29.272931996876675,Sunny
2024-01-25 06:00:00,6,3,318,Low,24.23689861958866,Cloudy
2024-01-25 07:00:00,7,3,767,High,20.834035696509893,Sunny
2024-01-25 08:00:00,8,3,689,Medium,26.55814240596687,Cloudy
2024-01-25 09:00:00,9,3,542,Medium,27.733639783345524,Sunny
2024-01-25 10:00:00,10,3,560,Medium,24.021709255596253,Sunny
2024-01-25 11:00:00,11,3,364,Low,31.1874309534857,Cloudy
2024-01-25 12:00:00,12,3,297,Low,21.557456446950876,Sunny
2024-01-25 13:00:00,13,3,335,Low,27.105658842151467,Sunny
2024-01-25 14:00:00,14,3,338,Low,31.35841741588072,Cloudy
2024-01-25 15:00:00,15,3,293,Low,24.25879621235511,Cloudy
2024-01-25 16:00:00,16,3,579,Medium,33.43280988638643,Rainy
2024-01-25 17:00:00,17,3,916,High,18.03373111405002,Cloudy
2024-01-25 18:00:00,18,3,938,High,22.129756278389284,Cloudy
2024-01-25 19:00:00,19,3,331,Low,26.371657998018264,Sunny
2024-01-25 20:00:00,20,3,295,Low,30.232954363628316,Sunny
2024-01-25 21:00:00,21,3,291,Low,18.69791703794995,Sunny
2024-01-25 22:00:00,22,3,332,Low,23.360896319477106,Cloudy
2024-01-25 23:00:00,23,3,349,Low,24.153288746647426,Rainy
2024-01-26 00:00:00,0,4,266,Low,25.035853099005447,Rainy
2024-01-26 01:00:00,1,4,293,Low,21.4897600872438,Cloudy
2024-01-26 02:00:00,2,4,295,Low,24.129160140456605,Sunny
2024-01-26 03:00:00,3,4,426,Medium,27.755710023502328,Rainy
2024-01-26 04:00:00,4,4,176,Low,29.685477858852646,Rainy
2024-01-26 05:00:00,5,4,282,Low,26.840238524956185,Cloudy
2024-01-26 06:00:00,6,4,210,Low,27.134867729238806,Sunny
2024-01-26 07:00:00,7,4,857,High,25.9850749557006,Sunny
2024-01-26 08:00:00,8,4,600,Medium,20.97712165664805,Rainy
2024-01-26 09:00:00,9,4,591,Medium,28.368353415270825,Cloudy
2024-01-26 10:00:00,10,4,665,Medium,28.085027091153385,Sunny
2024-01-26 11:00:00,11,4,300,Low,18.18702944975623,Sunny
2024-01-26 12:00:00,12,4,399,Low,25.22753595091447,Sunny
2024-01-26 13:00:00,13,4,286,Low,25.810929298910853,Sunny
2024-01-26 14:00:00,14,4,292,Low,27.293762007562755,Sunny
2024-01-26 15:00:00,15,4,271,Low,31.127231292610453,Rainy
2024-01-26 16:00:00,16,4,570,Medium,27.025557409109712,Sunny
2024-01-26 17:00:00,17,4,904,High,22.44666422880618,Sunny
2024-01-26 18:00:00,18,4,650,Medium,26.188998966380947,Sunny
2024-01-26 19:00:00,19,4,218,Low,24.672168341938672,Sunny
2024-01-26 20:00:00,20,4,376,Low,21.032267049498415,Sunny
2024-01-26 21:00:00,21,4,324,Low,20.109138548019583,Sunny
2024-01-26 22:00:00,22,4,255,Low,27.35432020031863,Rainy
2024-01-26 23:00:00,23,4,381,Low,21.921072021411327,Cloudy
2024-01-27 00:00:00,0,5,431,Medium,38.91709150337945,Cloudy
2024-01-27 01:00:00,1,5,445,Medium,28.899954770788966,Sunny
2024-01-27 02:00:00,2,5,356,Low,19.895833038705344,Rainy
2024-01-27 03:00:00,3,5,298,Low,22.349693686825034,Sunny
2024-01-27 04:00:00,4,5,493,Medium,24.30310432878689,Sunny
2024-01-27 05:00:00,5,5,364,Low,28.212390453912054,Sunny
2024-01-27 06:00:00,6,5,413,Medium,26.383072511021343,Cloudy
2024-01-27 07:00:00,7,5,366,Low,28.043254225147688,Sunny
2024-01-27 08:00:00,8,5,422,Medium,31.48293404560674,Sunny
2024-01-27 09:00:00,9,5,372,Low,23.414893161914733,Sunny
2024-01-27 10:00:00,10,5,372,Low,24.96792511305454,Cloudy
2024-01-27 11:00:00,11,5,400,Low,32.28483984392525,Rainy
2024-01-27 12:00:00,12,5,430,Medium,32.74732433318974,Cloudy
2024-01-27 13:00:00,13,5,487,Medium,26.907245772483837,Cloudy
2024-01-27 14:00:00,14,5,518,Medium,17.070352263865747,Sunny
2024-01-27 15:00:00,15,5,420,Medium,23.06626559195079,Sunny
2024-01-27 16:00:00,16,5,307,Low,17.146708269528435,Rainy
2024-01-27 17:00:00,17,5,422,Medium,27.60248657045536,Rainy
2024-01-27 18:00:00,18,5,346,Low,27.399703955532498,Rainy
2024-01-27 19:00:00,19,5,357,Low,28.86603234562461,Rainy
2024-01-27 20:00:00,20,5,350,Low,24.73655559550138,Sunny
2024-01-27 21:00:00,21,5,399,Low,20.89882799309176,Sunny
2024-01-27 22:00:00,22,5,394,Low,26.36982108605324,Sunny
2024-01-27 23:00:00,23,5,385,Low,19.37087751057278,Sunny
2024-01-28 00:00:00,0,6,381,Low,23.61563043421961,Rainy
2024-01-28 01:00:00,1,6,434,Medium,31.559305143213297,Rainy
2024-01-28 02:00:00,2,6,383,Low,24.44110828343076,Cloudy
2024-01-28 03:00:00,3,6,345,Low,21.35793654140531,Cloudy
2024-01-28 04:00:00,4,6,378,Low,18.232918971145587,Cloudy
2024-01-28 05:00:00,5,6,403,Medium,29.450007423542704,Sunny
2024-01-28 06:00:00,6,6,511,Medium,24.45791258844195,Sunny
2024-01-28 07:00:00,7,6,356,Low,23.975129321580752,Cloudy
2024-01-28 08:00:00,8,6,447,Medium,29.01641835351087,Rainy
2024-01-28 09:00:00,9,6,474,Medium,25.15417601096892,Sunny
2024-01-28 10:00:00,10,6,379,Low,25.091374219493062,Rainy
2024-01-28 11:00:00,11,6,388,Low,18.723845501697454,Rainy
2024-01-28 12:00:00,12,6,418,Medium,24.98586303326398,Sunny
2024-01-28 13:00:00,13,6,466,Medium,19.550755829332523,Cloudy
2024-01-28 14:00:00,14,6,436,Medium,32.12392517065892,Sunny
2024-01-28 15:00:00,15,6,478,Medium,22.18310527328297,Cloudy
2024-01-28 16:00:00,16,6,473,Medium,22.650042167131936,Rainy
2024-01-28 17:00:00,17,6,415,Medium,25.406968927984504,Sunny
2024-01-28 18:00:00,18,6,548,Medium,21.432728756714937,Sunny
2024-01-28 19:00:00,19,6,520,Medium,29.213430794172957,Rainy
2024-01-28 20:00:00,20,6,332,Low,25.870882256903087,Cloudy
2024-01-28 21:00:00,21,6,370,Low,22.40533255271055,Sunny
2024-01-28 22:00:00,22,6,334,Low,34.95509718052759,Cloudy
2024-01-28 23:00:00,23,6,269,Low,20.489519773083366,Sunny
2024-01-29 00:00:00,0,0,324,Low,30.410099297646898,Sunny
2024-01-29 01:00:00,1,0,372,Low,20.992205123751468,Sunny
2024-01-29 02:00:00,2,0,342,Low,26.20684295083453,Rainy
2024-01-29 03:00:00,3,0,259,Low,30.99696935503099,Sunny
2024-01-29 04:00:00,4,0,226,Low,25.60419885920757,Sunny
2024-01-29 05:00:00,5,0,299,Low,27.726909025531675,Sunny
2024-01-29 06:00:00,6,0,310,Low,25.98712477503269,Sunny
2024-01-29 07:00:00,7,0,767,High,19.011066523314433,Sunny
2024-01-29 08:00:00,8,0,843,High,32.58329412255427,Sunny
2024-01-29 09:00:00,9,0,441,Medium,18.516198469394443,Cloudy
2024-01-29 10:00:00,10,0,568,Medium,31.419653191509383,Cloudy
2024-01-29 11:00:00,11,0,320,Low,18.301715054744797,Rainy
2024-01-29 12:00:00,12,0,349,Low,26.73365775041617,Cloudy
2024-01-29 13:00:00,13,0,214,Low,22.932171131396235,Sunny
2024-01-29 14:00:00,14,0,434,Medium,25.4586291495977,Cloudy
2024-01-29 15:00:00,15,0,350,Low,19.55146441261764,Rainy
2024-01-29 16:00:00,16,0,630,Medium,25.6678267795859,Sunny
2024-01-29 17:00:00,17,0,902,High,28.543255683820362,Rainy
2024-01-29 18:00:00,18,0,755,High,16.180230239716586,Sunny
2024-01-29 19:00:00,19,0,238,Low,27.814566412485945,Sunny
2024-01-29 20:00:00,20,0,277,Low,21.177322341171035,Sunny
2024-01-29 21:00:00,21,0,238,Low,24.041460690762392,Cloudy
2024-01-29 22:00:00,22,0,272,Low,27.800210914402335,Sunny
2024-01-29 23:00:00,23,0,266,Low,27.175628844923914,Cloudy
2024-01-30 00:00:00,0,1,394,Low,24.379661296525562,Sunny
2024-01-30 01:00:00,1,1,276,Low,27.567811978197234,Rainy
2024-01-30 02:00:00,2,1,249,Low,22.87047126271451,Cloudy
2024-01-30 03:00:00,3,1,255,Low,20.700911074278032,Sunny
2024-01-30 04:00:00,4,1,372,Low,21.554570134807925,Cloudy
2024-01-30 05:00:00,5,1,311,Low,28.888328568961988,Sunny
2024-01-30 06:00:00,6,1,263,Low,25.353189899044708,Sunny
2024-01-30 07:00:00,7,1,740,High,25.916595219315184,Sunny
2024-01-30 08:00:00,8,1,778,High,26.303985523883977,Sunny
2024-01-30 09:00:00,9,1,561,Medium,24.467067697726172,Sunny
2024-01-30 10:00:00,10,1,698,Medium,28.098790309998915,Sunny
2024-01-30 11:00:00,11,1,280,Low,22.319775205925772,Cloudy
2024-01-30 12:00:00,12,1,283,Low,22.745098507403085,Rainy
2024-01-30 13:00:00,13,1,332,Low,32.12726274840946,Sunny
2024-01-30 14:00:00,14,1,305,Low,22.592059632176028,Sunny
2024-01-30 15:00:00,15,1,255,Low,20.90611932879021,Sunny
2024-01-30 16:00:00,16,1,587,Medium,20.545351530230977,Sunny
2024-01-30 17:00:00,17,1,905,High,28.124795315681276,Rainy
2024-01-30 18:00:00,18,1,881,High,27.877398666719756,Sunny
2024-01-30 19:00:00,19,1,317,Low,23.435374996358682,Cloudy
2024-01-30 20:00:00,20,1,268,Low,24.057562011515312,Sunny
2024-01-30 21:00:00,21,1,320,Low,18.714491014982983,Sunny
2024-01-30 22:00:00,22,1,320,Low,20.721806551200096,Cloudy
2024-01-30 23:00:00,23,1,248,Low,31.49415957185183,Sunny
2024-01-31 00:00:00,0,2,383,Low,21.043595349820006,Cloudy
2024-01-31 01:00:00,1,2,225,Low,23.690103521349297,Sunny
2024-01-31 02:00:00,2,2,305,Low,16.665846342003427,Sunny
2024-01-31 03:00:00,3,2,305,Low,23.292865983195266,Sunny
2024-01-31 04:00:00,4,2,254,Low,25.391390383596747,Sunny
2024-01-31 05:00:00,5,2,237,Low,22.61173601618856,Cloudy
2024-01-31 06:00:00,6,2,343,Low,24.703724370554603,Sunny
2024-01-31 07:00:00,7,2,676,Medium,27.374185584141156,Sunny
2024-01-31 08:00:00,8,2,883,High,21.36128504803091,Sunny
2024-01-31 09:00:00,9,2,526,Medium,26.075776833100253,Sunny
2024-01-31 10:00:00,10,2,642,Medium,16.3072666993339,Rainy
2024-01-31 11:00:00,11,2,254,Low,30.774015070769696,Sunny
2024-01-31 12:00:00,12,2,353,Low,31.888302976320624,Sunny
2024-01-31 13:00:00,13,2,262,Low,22.650369351165722,Rainy
2024-01-31 14:00:00,14,2,304,Low,30.625566614603667,Rainy
2024-01-31 15:00:00,15,2,341,Low,26.493634395644015,Sunny
2024-01-31 16:00:00,16,2,693,Medium,28.62727332691394,Sunny
2024-01-31 17:00:00,17,2,933,High,22.784842800760217,Sunny
2024-01-31 18:00:00,18,2,812,High,21.54233691118756,Sunny
2024-01-31 19:00:00,19,2,420,Medium,22.541391056712058,Sunny
2024-01-31 20:00:00,20,2,343,Low,19.45694446415636,Sunny
2024-01-31 21:00:00,21,2,278,Low,29.649111082855658,Sunny
2024-01-31 22:00:00,22,2,342,Low,27.28423505108378,Sunny
2024-01-31 23:00:00,23,2,221,Low,27.979758881096103,Rainy
2024-02-01 00:00:00,0,3,360,Low,20.105059479477905,Sunny
2024-02-01 01:00:00,1,3,339,Low,27.877258572211883,Rainy
2024-02-01 02:00:00,2,3,295,Low,23.76138197971659,Cloudy
2024-02-01 03:00:00,3,3,298,Low,22.139856727204375,Cloudy
2024-02-01 04:00:00,4,3,209,Low,31.11643818243621,Rainy
2024-02-01 05:00:00,5,3,333,Low,20.55899242683967,Cloudy
2024-02-01 06:00:00,6,3,320,Low,23.403263565861923,Sunny
2024-02-01 07:00:00,7,3,768,High,22.579758001575104,Cloudy
2024-02-01 08:00:00,8,3,917,High,23.834365101964156,Sunny
2024-02-01 09:00:00,9,3,541,Medium,21.59906222813786,Sunny
2024-02-01 10:00:00,10,3,618,Medium,28.95756443067145,Cloudy
2024-02-01 11:00:00,11,3,299,Low,24.898364160727656,Rainy
2024-02-01 12:00:00,12,3,224,Low,22.871729072991844,Sunny
2024-02-01 13:00:00,13,3,249,Low,28.7067009969281,Sunny
2024-02-01 14:00:00,14,3,304,Low,28.605487102496838,Cloudy
2024-02-01 15:00:00,15,3,363,Low,30.91256768786201,Cloudy
2024-02-01 16:00:00,16,3,475,Medium,30.901886866487448,Rainy
2024-02-01 17:00:00,17,3,662,Medium,19.458119076268172,Sunny
2024-02-01 18:00:00,18,3,645,Medium,22.155321999591987,Sunny
2024-02-01 19:00:00,19,3,295,Low,24.42070868726398,Sunny
2024-02-01 20:00:00,20,3,330,Low,20.02807265097927,Sunny
2024-02-01 21:00:00,21,3,328,Low,32.4312125179292,Rainy
2024-02-01 22:00:00,22,3,287,Low,21.86184325993756,Rainy
2024-02-01 23:00:00,23,3,340,Low,18.972464213942526,Sunny
2024-02-02 00:00:00,0,4,300,Low,28.99374662967542,Rainy
2024-02-02 01:00:00,1,4,335,Low,28.062718490844567,Cloudy
2024-02-02 02:00:00,2,4,314,Low,28.326088291488126,Cloudy
2024-02-02 03:00:00,3,4,236,Low,28.645941625554197,Sunny
2024-02-02 04:00:00,4,4,274,Low,22.245121724824983,Sunny
2024-02-02 05:00:00,5,4,335,Low,26.38813440044616,Sunny
2024-02-02 06:00:00,6,4,353,Low,16.904629453151617,Rainy
2024-02-02 07:00:00,7,4,719,High,25.540312064346985,Sunny
2024-02-02 08:00:00,8,4,846,High,24.711198805390513,Sunny
2024-02-02 09:00:00,9,4,654,Medium,28.159663344190164,Sunny
2024-02-02 10:00:00,10,4,569,Medium,22.348032878255676,Cloudy
2024-02-02 11:00:00,11,4,246,Low,20.94691493103005,Sunny
2024-02-02 12:00:00,12,4,282,Low,34.67380385143823,Rainy
2024-02-02 13:00:00,13,4,275,Low,22.092932379599347,Sunny
2024-02-02 14:00:00,14,4,294,Low,26.289673494886873,Sunny
2024-02-02 15:00:00,15,4,322,Low,25.510837615234298,Sunny
2024-02-02 16:00:00,16,4,630,Medium,26.50742655201861,Sunny
2024-02-02 17:00:00,17,4,789,High,29.173656208233666,Cloudy
2024-02-02 18:00:00,18,4,821,High,25.75963161719006,Cloudy
2024-02-02 19:00:00,19,4,245,Low,19.171331108568744,Sunny
2024-02-02 20:00:00,20,4,376,Low,21.076050087561665,Sunny
