timestamp,hour,month,consumption_kwh,temperature,population_density
2024-01-16 16:00:00,16,1,307.13,22.9199841598082,5376.758999801162
2024-01-16 17:00:00,17,1,401.88,27.777538409584267,5601.90416511402
2024-01-16 18:00:00,18,1,727.21,26.894606800895883,4820.080979321432
2024-01-16 19:00:00,19,1,732.44,24.54297891639527,4694.99504795724
2024-01-16 20:00:00,20,1,659.52,23.101634238863003,5149.581382333026
2024-01-16 21:00:00,21,1,343.44,25.788118142301116,4623.37976299919
2024-01-16 22:00:00,22,1,282.97,27.623181879292883,4839.17729401971
2024-01-16 23:00:00,23,1,409.17,22.056009816426304,4930.707823147127
2024-01-17 00:00:00,0,1,352.73,23.50463915376255,4233.514473333707
2024-01-17 01:00:00,1,1,385.69,21.520868086633783,5108.619322820196
2024-01-17 02:00:00,2,1,357.55,22.2874967709288,5322.385088149086
2024-01-17 03:00:00,3,1,323.73,38.85717296963215,5418.754931400835
2024-01-17 04:00:00,4,1,363.17,19.538583795937292,4032.1387733640913
2024-01-17 05:00:00,5,1,345.65,14.31449326425766,4714.488279352777
2024-01-17 06:00:00,6,1,348.27,25.862447958390394,5993.28759899277
2024-01-17 07:00:00,7,1,465.21,21.92759376246965,4569.177170558825
2024-01-17 08:00:00,8,1,456.34,31.44662414420845,4938.167374482477
2024-01-17 09:00:00,9,1,551.15,26.549680983531733,4756.395157384342
2024-01-17 10:00:00,10,1,330.2,33.69899490640973,5064.0383297736535
2024-01-17 11:00:00,11,1,383.72,30.984059434388374,5072.3773701154105
2024-01-17 12:00:00,12,1,442.13,22.765155959538514,5031.276900995176
2024-01-17 13:00:00,13,1,364.26,17.950280609539917,4412.693443875123
2024-01-17 14:00:00,14,1,350.08,24.113343357042528,5612.5825700035
2024-01-17 15:00:00,15,1,328.91,17.477684100078033,5122.270035217927
2024-01-17 16:00:00,16,1,319.17,25.287529668243266,4713.987708405668
2024-01-17 17:00:00,17,1,362.39,28.109200323469434,4693.328267211969
2024-01-17 18:00:00,18,1,613.26,20.860922108760256,5399.817023417862
2024-01-17 19:00:00,19,1,539.89,18.981915627373112,5160.692527103959
2024-01-17 20:00:00,20,1,680.61,28.7443589751704,5290.036975951285
2024-01-17 21:00:00,21,1,271.45,22.015503243976315,4995.046275519283
2024-01-17 22:00:00,22,1,306.92,29.023118256812513,4585.108502179506
2024-01-17 23:00:00,23,1,344.05,19.01382673891339,4445.477660198163
2024-01-18 00:00:00,0,1,354.88,22.619300483609678,5430.319274525814
2024-01-18 01:00:00,1,1,376.47,32.44896945443848,4294.029384625609
2024-01-18 02:00:00,2,1,386.93,26.859374848842094,5749.021761317507
2024-01-18 03:00:00,3,1,346.36,28.41144281128738,4905.791086203337
2024-01-18 04:00:00,4,1,326.17,18.990005170055582,5355.890319854545
2024-01-18 05:00:00,5,1,333.01,23.942731463717767,5290.466613018042
2024-01-18 06:00:00,6,1,401.45,23.357389641840026,5019.493939263254
2024-01-18 07:00:00,7,1,571.97,17.77819686652505,5155.287141272364
2024-01-18 08:00:00,8,1,630.7,16.94076247679129,5957.204528428215
2024-01-18 09:00:00,9,1,622.6,27.590006550836165,4511.110453384469
2024-01-18 10:00:00,10,1,310.41,28.45997060856382,4942.468532434219
2024-01-18 11:00:00,11,1,390.79,28.0038048302973,5391.128611929882
2024-01-18 12:00:00,12,1,320.29,22.055571564937566,5075.728046076292
2024-01-18 13:00:00,13,1,352.92,18.878801692285474,4871.82918269215
2024-01-18 14:00:00,14,1,320.48,23.775557744259693,5878.177970433409
2024-01-18 15:00:00,15,1,375.24,35.031860691419446,3738.638698460907
2024-01-18 16:00:00,16,1,356.26,28.231323086202686,4624.023281039019
2024-01-18 17:00:00,17,1,390.83,22.220788449090723,4983.170578394105
2024-01-18 18:00:00,18,1,608.97,33.905698436980394,5159.9602141418745
2024-01-18 19:00:00,19,1,605.63,20.733396855271835,4632.045893361237
2024-01-18 20:00:00,20,1,617.99,24.123251602320323,5498.451061984954
2024-01-18 21:00:00,21,1,366.3,18.351090433267625,4902.311047736556
2024-01-18 22:00:00,22,1,362.84,29.789361584080687,5551.721022090135
2024-01-18 23:00:00,23,1,316.58,18.378023651863685,4980.289659134601
2024-01-19 00:00:00,0,1,316.55,26.429792798514466,4009.2170086598003
2024-01-19 01:00:00,1,1,301.88,24.55115249187906,4391.839724368106
2024-01-19 02:00:00,2,1,337.83,22.76000297661618,5024.095034087154
2024-01-19 03:00:00,3,1,423.56,27.560236562166875,4549.403819819686
2024-01-19 04:00:00,4,1,348.04,29.1531029075078,5305.795795121498
2024-01-19 05:00:00,5,1,282.49,10.817678347398264,5599.358479641154
2024-01-19 06:00:00,6,1,378.57,30.74423901571264,4440.465137236224
2024-01-19 07:00:00,7,1,536.1,24.575425109241394,5109.897792794942
2024-01-19 08:00:00,8,1,618.61,34.19828908799675,4790.257227694237
2024-01-19 09:00:00,9,1,577.68,25.47592507761252,5273.105443946471
2024-01-19 10:00:00,10,1,377.7,28.448170351498675,5317.376787031818
2024-01-19 11:00:00,11,1,341.38,23.785349434122068,5088.325921581911
2024-01-19 12:00:00,12,1,384.29,30.6499763062882,5565.038069774764
2024-01-19 13:00:00,13,1,321.57,25.52750667913041,4867.1235228468295
2024-01-19 14:00:00,14,1,403.01,22.073355771601257,6100.3388159007845
2024-01-19 15:00:00,15,1,370.2,20.565584267951586,5456.110096478096
2024-01-19 16:00:00,16,1,401.79,30.616509623733698,5272.577316734121
2024-01-19 17:00:00,17,1,360.14,31.565079042300006,4913.295712280599
2024-01-19 18:00:00,18,1,687.74,20.058498023250763,5446.3941065468425
2024-01-19 19:00:00,19,1,794.84,18.455681762332567,5812.855969066105
2024-01-19 20:00:00,20,1,683.2,17.441567016637407,5050.815393862869
2024-01-19 21:00:00,21,1,347.03,27.73722812740175,4871.887298991753
2024-01-19 22:00:00,22,1,399.08,21.101507736023848,5036.610872360673
2024-01-19 23:00:00,23,1,420.83,28.309452375776882,5319.850012047868
2024-01-20 00:00:00,0,1,440.91,27.639709432967376,5777.952214903404
2024-01-20 01:00:00,1,1,421.63,21.38396410836847,5002.319247913056
2024-01-20 02:00:00,2,1,358.99,12.95688805455267,4838.222998555751
2024-01-20 03:00:00,3,1,375.54,20.452413078196415,5472.210051240545
2024-01-20 04:00:00,4,1,389.49,25.449015250956265,4839.072572949441
2024-01-20 05:00:00,5,1,388.91,27.74236173569804,4713.435920322639
2024-01-20 06:00:00,6,1,445.2,25.91061409194242,4813.48590328983
2024-01-20 07:00:00,7,1,518.4,30.8902998776176,4621.8442555451375
2024-01-20 08:00:00,8,1,559.38,31.265943882086283,4633.126939030288
2024-01-20 09:00:00,9,1,536.86,24.887423150862098,4957.144675303638
2024-01-20 10:00:00,10,1,292.25,24.507322780763353,4442.334391770247
2024-01-20 11:00:00,11,1,364.31,23.262908385543053,5847.104737657106
2024-01-20 12:00:00,12,1,396.33,37.761870749117456,5062.108294712407
2024-01-20 13:00:00,13,1,322.54,29.345775068009207,4913.035225957821
2024-01-20 14:00:00,14,1,352.65,31.714962246991995,3404.152487077859
2024-01-20 15:00:00,15,1,313.61,28.558267721464574,5122.58420054332
2024-01-20 16:00:00,16,1,308.0,14.0413699037671,4551.23923030567
2024-01-20 17:00:00,17,1,374.44,23.293302311945393,5607.314627667801
2024-01-20 18:00:00,18,1,625.96,20.850704188550928,4794.037107466126
2024-01-20 19:00:00,19,1,720.61,29.46085968070122,4479.4358417809235
2024-01-20 20:00:00,20,1,692.47,25.740812178451385,5301.730872367963
2024-01-20 21:00:00,21,1,342.96,19.453942787066083,4295.130461913923
2024-01-20 22:00:00,22,1,369.14,18.585370472940767,5220.047323107916
2024-01-20 23:00:00,23,1,379.04,21.68774818927858,6016.000235648909
2024-01-21 00:00:00,0,1,321.82,33.75617546641503,4977.816338676086
2024-01-21 01:00:00,1,1,346.91,22.18720592168294,4849.22816391416
2024-01-21 02:00:00,2,1,428.65,29.53688707884642,5379.143014364773
2024-01-21 03:00:00,3,1,339.73,13.39579949916506,4902.089006224024
2024-01-21 04:00:00,4,1,421.25,22.662260283872616,4620.671944856025
2024-01-21 05:00:00,5,1,348.63,25.35834839046886,5308.447934064388
2024-01-21 06:00:00,6,1,341.07,27.396184873818243,4631.588670741244
2024-01-21 07:00:00,7,1,533.81,29.354708642632534,5598.370229936348
2024-01-21 08:00:00,8,1,582.7,29.98044734809385,4442.994882361285
2024-01-21 09:00:00,9,1,617.33,23.55445554324797,4554.115318441532
2024-01-21 10:00:00,10,1,353.61,21.482641682353126,4777.785525864537
2024-01-21 11:00:00,11,1,288.56,28.748947314483075,5374.128157555051
2024-01-21 12:00:00,12,1,400.09,25.690114538285446,5432.853453328126
2024-01-21 13:00:00,13,1,361.37,20.995247581624053,5211.046978482452
2024-01-21 14:00:00,14,1,426.34,31.800760916987805,5233.410570042557
2024-01-21 15:00:00,15,1,328.17,27.78262642634417,5846.955846416148
2024-01-21 16:00:00,16,1,381.42,23.325113601611104,5395.192770766042
2024-01-21 17:00:00,17,1,419.84,18.56691798456523,4508.370986524718
2024-01-21 18:00:00,18,1,489.63,21.567742304196237,5269.552795975792
2024-01-21 19:00:00,19,1,635.0,24.727551681787368,4380.619529852197
2024-01-21 20:00:00,20,1,679.7,23.412009920661912,5570.264249845986
2024-01-21 21:00:00,21,1,319.66,21.5657316680645,4717.548984472869
2024-01-21 22:00:00,22,1,275.31,25.828581646586517,4932.715903455256
2024-01-21 23:00:00,23,1,288.97,27.26717306874399,5508.029970298564
2024-01-22 00:00:00,0,1,365.58,22.558648131789557,5198.738826291853
2024-01-22 01:00:00,1,1,361.43,28.995985063187188,4442.810916797867
2024-01-22 02:00:00,2,1,371.37,24.435241741727165,3841.690117105308
2024-01-22 03:00:00,3,1,375.82,19.899858012269092,4396.915230075367
2024-01-22 04:00:00,4,1,340.24,19.71983679842146,5552.4929846500545
2024-01-22 05:00:00,5,1,226.09,15.592711164822386,4055.6903427584207
2024-01-22 06:00:00,6,1,289.49,28.736358668600346,4548.665372240212
2024-01-22 07:00:00,7,1,458.43,20.216009892565218,5366.396561679295
2024-01-22 08:00:00,8,1,550.56,22.219180683883064,5250.755579722105
2024-01-22 09:00:00,9,1,613.09,24.90194351644242,5195.25572134252
2024-01-22 10:00:00,10,1,393.68,21.442676130090227,5042.653550044731
2024-01-22 11:00:00,11,1,346.76,27.38637528396493,4563.670821967963
2024-01-22 12:00:00,12,1,340.35,18.168939837744208,4063.7827833366932
2024-01-22 13:00:00,13,1,367.62,28.50239795668476,4348.666955577247
2024-01-22 14:00:00,14,1,384.67,17.154954598207112,5225.790993897022
2024-01-22 15:00:00,15,1,383.31,13.829139496962288,5612.465646396483
2024-01-22 16:00:00,16,1,405.54,26.335018247372965,4984.834935089277
2024-01-22 17:00:00,17,1,356.57,25.32203564475826,4877.551940034353
2024-01-22 18:00:00,18,1,611.03,26.267558090360374,4882.59722462287
2024-01-22 19:00:00,19,1,577.08,24.61651154354335,5435.306580243653
2024-01-22 20:00:00,20,1,688.92,20.26972636000335,5674.534897881758
2024-01-22 21:00:00,21,1,341.07,28.32107370625708,5508.101505391768
2024-01-22 22:00:00,22,1,364.25,24.939037957069644,5327.4494419126
2024-01-22 23:00:00,23,1,328.87,19.808981739036717,5140.76858153114
2024-01-23 00:00:00,0,1,391.67,28.20663054249149,5576.2165974240315
2024-01-23 01:00:00,1,1,371.04,22.21897128616128,4214.4925149879655
2024-01-23 02:00:00,2,1,325.73,23.757716501825055,4332.33843661828
2024-01-23 03:00:00,3,1,379.28,25.067614950339514,5047.819688060772
2024-01-23 04:00:00,4,1,331.66,21.018753516154426,4507.717703495456
2024-01-23 05:00:00,5,1,359.96,35.56853937528324,3803.8451116833594
2024-01-23 06:00:00,6,1,338.51,26.33395586391761,4345.201721408245
2024-01-23 07:00:00,7,1,489.53,29.900599615720672,5928.558772776766
2024-01-23 08:00:00,8,1,586.05,28.31135636952249,5748.871074981504
2024-01-23 09:00:00,9,1,510.21,26.415141973714316,4863.554638068383
2024-01-23 10:00:00,10,1,384.15,18.862665493340785,5533.669248558446
2024-01-23 11:00:00,11,1,312.14,28.36585118533151,4550.468607872326
2024-01-23 12:00:00,12,1,408.71,27.95527945511488,4776.77993427688
2024-01-23 13:00:00,13,1,352.48,21.637359304190756,5294.679395622374
2024-01-23 14:00:00,14,1,354.36,22.260176767477144,4433.539165331058
2024-01-23 15:00:00,15,1,364.76,22.876842268866636,3919.2159267574575
2024-01-23 16:00:00,16,1,363.19,29.70016301372448,4982.32618095042
2024-01-23 17:00:00,17,1,304.82,25.67988304653417,3887.6831434238293
2024-01-23 18:00:00,18,1,701.65,25.147453086836332,5282.498505093665
2024-01-23 19:00:00,19,1,691.45,26.41404186239462,5210.56007613111
2024-01-23 20:00:00,20,1,645.48,26.296273729495034,4683.638362614578
2024-01-23 21:00:00,21,1,338.42,29.790685856039957,5381.613168492501
2024-01-23 22:00:00,22,1,417.67,29.75277754701341,5100.839560876637
2024-01-23 23:00:00,23,1,343.17,21.27662632145796,5593.0723690970035
2024-01-24 00:00:00,0,1,383.26,25.005663240911638,4313.183571119018
2024-01-24 01:00:00,1,1,410.51,23.041399004964852,4468.435778479033
2024-01-24 02:00:00,2,1,324.81,21.885314017467326,4746.883940966222
2024-01-24 03:00:00,3,1,347.71,21.483659995635396,5054.408268613671
2024-01-24 04:00:00,4,1,366.44,33.493490821588566,4773.081119699039
2024-01-24 05:00:00,5,1,395.49,20.653424910188885,5862.541279073235
2024-01-24 06:00:00,6,1,349.15,20.249115711695836,4784.803375907204
2024-01-24 07:00:00,7,1,543.39,30.025834790464977,5197.480289854891
2024-01-24 08:00:00,8,1,486.66,19.030834527902368,5445.555989705441
2024-01-24 09:00:00,9,1,610.17,28.10492287366584,5063.761156525319
2024-01-24 10:00:00,10,1,330.32,35.56452790372711,4481.377773743381
2024-01-24 11:00:00,11,1,378.44,22.91605347047619,5393.345801860923
2024-01-24 12:00:00,12,1,361.49,16.86432920065775,4616.433578882501
2024-01-24 13:00:00,13,1,349.67,24.56409796425264,4680.135693703433
2024-01-24 14:00:00,14,1,418.99,28.372866793170544,4588.922911236262
2024-01-24 15:00:00,15,1,368.6,25.58316433810155,5245.727406463822
2024-01-24 16:00:00,16,1,326.66,21.597888078461,4840.04055229555
2024-01-24 17:00:00,17,1,395.96,14.29094829399867,4591.063875089868
2024-01-24 18:00:00,18,1,686.01,23.74522079781753,4808.230118085702
2024-01-24 19:00:00,19,1,614.41,18.213783357680608,4481.733623375377
2024-01-24 20:00:00,20,1,673.02,30.550060668085003,5928.629093136585
2024-01-24 21:00:00,21,1,417.78,19.00796420249805,4845.479247114092
2024-01-24 22:00:00,22,1,347.48,19.881113360274803,5244.218248956717
2024-01-24 23:00:00,23,1,362.15,26.85246102476216,4871.416511629612
2024-01-25 00:00:00,0,1,376.65,23.18874827695566,5868.787624061186
2024-01-25 01:00:00,1,1,352.24,13.408516860409613,4362.582150447543
2024-01-25 02:00:00,2,1,375.46,21.557811872865354,5928.140151557345
2024-01-25 03:00:00,3,1,283.42,19.44450299463481,4724.273035455627
2024-01-25 04:00:00,4,1,412.74,25.408959892645385,5845.368299981266
2024-01-25 05:00:00,5,1,369.39,22.386128996812655,6193.546383381867
2024-01-25 06:00:00,6,1,338.27,31.059416580490115,5075.997969284069
2024-01-25 07:00:00,7,1,519.17,25.088955426331296,5537.967469362172
2024-01-25 08:00:00,8,1,554.96,28.64294520612232,5057.483124509106
2024-01-25 09:00:00,9,1,515.76,29.798696925259584,6018.976442038777
2024-01-25 10:00:00,10,1,378.87,21.584971576569547,4728.924300902358
2024-01-25 11:00:00,11,1,364.18,18.71141999351662,5661.6444970638895
2024-01-25 12:00:00,12,1,340.15,27.199868830463892,5799.208350718505
2024-01-25 13:00:00,13,1,370.49,30.69153421194103,5370.365407152981
2024-01-25 14:00:00,14,1,253.49,30.05839372504436,4566.815548597298
2024-01-25 15:00:00,15,1,329.63,23.97952766485914,5183.624178888511
2024-01-25 16:00:00,16,1,356.46,30.2919364378367,4898.234906583922
2024-01-25 17:00:00,17,1,392.59,29.471857586070758,3914.3171914125305
2024-01-25 18:00:00,18,1,667.56,25.552323875860928,5212.307781299002
2024-01-25 19:00:00,19,1,601.19,24.77009694611711,5035.469976627966
2024-01-25 20:00:00,20,1,687.1,24.10483074478925,5299.7854909812395
2024-01-25 21:00:00,21,1,336.5,29.971964968643928,4782.903567940591
2024-01-25 22:00:00,22,1,326.83,28.653622211620366,5203.99127970624
2024-01-25 23:00:00,23,1,358.57,25.97718369228383,5307.199946386394
2024-01-26 00:00:00,0,1,407.31,41.35511135725539,4673.851178326306
2024-01-26 01:00:00,1,1,354.26,28.19096980813311,5017.730345014333
2024-01-26 02:00:00,2,1,335.98,24.01755315877454,5748.233493293644
2024-01-26 03:00:00,3,1,359.15,33.63339543927978,4337.328575820126
2024-01-26 04:00:00,4,1,347.57,18.449456109539316,5229.796171099112
2024-01-26 05:00:00,5,1,387.11,23.772229309876273,5321.573274393335
2024-01-26 06:00:00,6,1,432.41,34.67206573293812,5051.006775858009
2024-01-26 07:00:00,7,1,618.29,22.056366012874108,6029.061453460254
2024-01-26 08:00:00,8,1,593.14,23.374400869206514,4610.988380669169
2024-01-26 09:00:00,9,1,526.65,23.53935417025073,4652.453249858535
2024-01-26 10:00:00,10,1,363.04,22.23002663575471,5302.201781023203
2024-01-26 11:00:00,11,1,340.6,24.58017182317665,4337.474453210307
2024-01-26 12:00:00,12,1,410.32,28.286136472555402,5017.501085241628
2024-01-26 13:00:00,13,1,340.63,18.24643272640405,4806.306408232189
2024-01-26 14:00:00,14,1,418.47,30.343596098415112,5169.5149565294205
2024-01-26 15:00:00,15,1,416.66,34.54100919439158,5046.385755703288
2024-01-26 16:00:00,16,1,292.33,36.42791590078838,4583.307411631164
2024-01-26 17:00:00,17,1,348.35,26.69497465653753,5323.762393124998
2024-01-26 18:00:00,18,1,583.26,18.51993957851549,5130.504105843281
2024-01-26 19:00:00,19,1,688.72,19.99571580215081,4427.668746688629
2024-01-26 20:00:00,20,1,595.67,29.468433182698078,5145.216678352236
2024-01-26 21:00:00,21,1,401.32,13.949142460704094,4815.762256906553
2024-01-26 22:00:00,22,1,375.65,28.749885404134286,5283.858357707152
2024-01-26 23:00:00,23,1,391.39,22.917026626053364,4941.759233010986
2024-01-27 00:00:00,0,1,374.46,38.289457257257084,5553.011162287587
2024-01-27 01:00:00,1,1,348.91,31.37673937105346,4695.162870156135
2024-01-27 02:00:00,2,1,344.83,18.6943021112866,4669.161041089356
2024-01-27 03:00:00,3,1,449.27,32.75254303599204,5423.105147547782
2024-01-27 04:00:00,4,1,361.96,26.105407299876454,4872.748705003286
2024-01-27 05:00:00,5,1,327.29,19.304254985428464,5619.476566018975
2024-01-27 06:00:00,6,1,332.52,26.50529494395717,5101.313575153847
2024-01-27 07:00:00,7,1,594.39,21.34819607238737,5935.761206886624
2024-01-27 08:00:00,8,1,573.08,25.299991435285055,5436.227057471514
2024-01-27 09:00:00,9,1,575.35,30.190324744737985,5517.714683121667
2024-01-27 10:00:00,10,1,347.29,27.4573182068887,5074.49245000339
2024-01-27 11:00:00,11,1,376.63,20.14322715040456,5258.503177830472
2024-01-27 12:00:00,12,1,327.33,24.006041419508716,5495.601196757445
2024-01-27 13:00:00,13,1,308.7,30.310297458285646,4907.302104349021
2024-01-27 14:00:00,14,1,330.67,21.35807499424384,5018.441847316499
2024-01-27 15:00:00,15,1,337.0,29.60309781987213,5347.35140421575
2024-01-27 16:00:00,16,1,379.36,27.02220793771481,4038.0262400525053
2024-01-27 17:00:00,17,1,412.48,33.28990080995424,4755.84778725377
2024-01-27 18:00:00,18,1,747.01,36.151063019995235,5521.630399078087
2024-01-27 19:00:00,19,1,702.72,17.583007405149996,4255.909398315593
2024-01-27 20:00:00,20,1,651.11,17.010470040426092,4352.464098223383
2024-01-27 21:00:00,21,1,354.94,31.11195845804116,5096.278506985941
2024-01-27 22:00:00,22,1,476.58,26.302848907861446,4919.137771440102
2024-01-27 23:00:00,23,1,364.17,26.104941293889862,4491.637738872035
2024-01-28 00:00:00,0,1,336.15,20.62058790368651,6012.367527065795
2024-01-28 01:00:00,1,1,315.14,30.320861501723318,5583.038600502739
2024-01-28 02:00:00,2,1,383.02,22.037495382211546,5862.273133798724
2024-01-28 03:00:00,3,1,377.82,26.922222845854286,4239.321276220795
2024-01-28 04:00:00,4,1,419.73,23.633550048058204,4982.57557650514
2024-01-28 05:00:00,5,1,436.87,22.480319028801084,4904.058098652348
2024-01-28 06:00:00,6,1,367.69,10.977457234861532,4189.707664555251
2024-01-28 07:00:00,7,1,489.02,21.23378437509571,5281.079762071599
2024-01-28 08:00:00,8,1,497.93,28.52625022125995,4637.787604641745
2024-01-28 09:00:00,9,1,598.58,26.904314520831285,4146.191356527472
2024-01-28 10:00:00,10,1,364.49,28.181332780937012,4820.077776662058
2024-01-28 11:00:00,11,1,436.68,26.4075045636934,5556.1728990537395
2024-01-28 12:00:00,12,1,335.46,22.284755178080527,5975.353683710917
2024-01-28 13:00:00,13,1,400.9,28.025949733057033,4092.411376654451
2024-01-28 14:00:00,14,1,352.87,34.42431002572399,5307.518245455745
2024-01-28 15:00:00,15,1,299.13,29.936254690283075,4819.954255301527
2024-01-28 16:00:00,16,1,381.34,25.57337262624417,3804.75032418823
2024-01-28 17:00:00,17,1,338.5,26.60497523928074,6202.552829763404
2024-01-28 18:00:00,18,1,693.43,32.251378725439494,4620.1018978907705
2024-01-28 19:00:00,19,1,614.96,19.175854683298063,5140.676225070305
2024-01-28 20:00:00,20,1,722.76,23.98731144925416,4581.575757400405
2024-01-28 21:00:00,21,1,439.34,29.102717419996658,4946.779902144285
2024-01-28 22:00:00,22,1,427.75,29.13547944010907,4593.906124996031
2024-01-28 23:00:00,23,1,320.81,23.23638733701759,5120.312923432145
2024-01-29 00:00:00,0,1,302.54,31.946944732259634,4839.942570913959
2024-01-29 01:00:00,1,1,411.82,30.154336082242718,6329.4450241985205
2024-01-29 02:00:00,2,1,336.08,22.51629884123852,4736.238977245839
2024-01-29 03:00:00,3,1,430.5,35.380751042781,5773.364733813377
2024-01-29 04:00:00,4,1,327.48,34.85305327662404,4775.860421171868
2024-01-29 05:00:00,5,1,347.08,22.1005991644338,4875.230770217924
2024-01-29 06:00:00,6,1,324.66,32.43003674969066,4904.56220634774
2024-01-29 07:00:00,7,1,556.53,27.59415264484307,5544.397814436331
2024-01-29 08:00:00,8,1,478.65,22.08794828502072,5020.550872709598
2024-01-29 09:00:00,9,1,630.58,23.007734873111726,4205.641729199038
2024-01-29 10:00:00,10,1,418.47,14.324569784968002,5818.022137223885
2024-01-29 11:00:00,11,1,385.23,20.22279210020612,4457.187697647032
2024-01-29 12:00:00,12,1,370.09,29.77022661585199,4584.87015840404
2024-01-29 13:00:00,13,1,377.94,31.228846327161353,4368.969683836944
2024-01-29 14:00:00,14,1,334.25,23.85232401695513,4316.449140783004
2024-01-29 15:00:00,15,1,313.26,29.35814770467516,5143.723619302846
2024-01-29 16:00:00,16,1,388.95,20.743337478307296,5561.06880991939
2024-01-29 17:00:00,17,1,428.7,28.262889829399356,5249.907644946107
2024-01-29 18:00:00,18,1,565.06,22.240380770431692,4779.502762481941
2024-01-29 19:00:00,19,1,668.91,30.736627622110305,4339.703056086898
2024-01-29 20:00:00,20,1,726.89,24.91322372628152,4672.659726503045
2024-01-29 21:00:00,21,1,307.51,20.041463697806943,4489.418932693745
2024-01-29 22:00:00,22,1,379.89,30.66082871463903,4832.843551518288
2024-01-29 23:00:00,23,1,382.56,37.23757321598753,4728.784839769295
2024-01-30 00:00:00,0,1,413.19,22.084769765824248,5819.6923847726275
2024-01-30 01:00:00,1,1,420.42,20.28956648121875,5027.712570353485
2024-01-30 02:00:00,2,1,369.3,26.866082754361223,4309.613022095604
2024-01-30 03:00:00,3,1,255.89,31.508657974707127,5669.3165683793995
2024-01-30 04:00:00,4,1,269.42,24.321737003430524,5008.322511984146
2024-01-30 05:00:00,5,1,341.43,27.689759232484434,3941.392227469725
2024-01-30 06:00:00,6,1,397.22,24.894958878842434,5146.519079166573
2024-01-30 07:00:00,7,1,610.71,25.47021071798206,4856.853525355545
2024-01-30 08:00:00,8,1,437.67,28.7761627338347,5638.557331265816
2024-01-30 09:00:00,9,1,553.08,24.285310625397962,5222.8979061909195
2024-01-30 10:00:00,10,1,350.39,29.10598245570459,4234.221109755962
2024-01-30 11:00:00,11,1,361.1,19.378224059668426,4359.870473853579
2024-01-30 12:00:00,12,1,404.35,20.257021690093016,5201.27680504254
2024-01-30 13:00:00,13,1,298.53,27.261224803360776,5406.660377256682
2024-01-30 14:00:00,14,1,309.07,25.110149515371962,5033.347118446409
2024-01-30 15:00:00,15,1,363.86,28.547735526497167,5445.192900363032
2024-01-30 16:00:00,16,1,289.12,29.270011405671895,5206.518925544133
2024-01-30 17:00:00,17,1,326.13,29.70851213407059,5516.7651758628335
2024-01-30 18:00:00,18,1,805.58,17.91651713573633,4673.930043776703
2024-01-30 19:00:00,19,1,689.29,26.45507787879256,5116.077865425694
2024-01-30 20:00:00,20,1,673.77,29.808033770167313,5370.236301331798
2024-01-30 21:00:00,21,1,425.56,18.73009187353523,4355.664887767955
2024-01-30 22:00:00,22,1,364.95,15.287367824945676,4711.472748811826
2024-01-30 23:00:00,23,1,343.78,25.14479979361849,5209.208191734238
2024-01-31 00:00:00,0,1,362.23,20.00414672190849,5604.721983562558
2024-01-31 01:00:00,1,1,414.86,15.211847094798829,4948.4782380906445
2024-01-31 02:00:00,2,1,368.56,27.49649599608067,5262.666683575809
2024-01-31 03:00:00,3,1,405.39,31.594552103618554,5651.559407093267
2024-01-31 04:00:00,4,1,381.3,23.151411010549694,4325.882395199881
2024-01-31 05:00:00,5,1,396.38,26.82494211837201,4990.162768214962
2024-01-31 06:00:00,6,1,371.66,25.16308035314472,5230.213519047662
2024-01-31 07:00:00,7,1,540.41,20.642774854252323,4995.9505467389
2024-01-31 08:00:00,8,1,469.69,25.499046047146326,4318.177951256095
2024-01-31 09:00:00,9,1,493.32,29.10378699280686,5269.703272902788
2024-01-31 10:00:00,10,1,354.37,27.017703943066056,5607.0758328371885
2024-01-31 11:00:00,11,1,390.41,16.391428869869273,5117.080470736012
2024-01-31 12:00:00,12,1,379.09,25.114338888541987,4907.51269172581
2024-01-31 13:00:00,13,1,301.91,25.038618640999186,5076.381716800944
2024-01-31 14:00:00,14,1,350.52,24.39021149594528,5582.471573722238
2024-01-31 15:00:00,15,1,404.25,25.777415801007123,5331.324224408323
2024-01-31 16:00:00,16,1,356.22,33.13113928529463,4589.979153065723
2024-01-31 17:00:00,17,1,391.58,23.40238814794644,4485.530329916122
2024-01-31 18:00:00,18,1,707.73,31.20805772971951,4710.376918379094
2024-01-31 19:00:00,19,1,568.58,22.585318198632745,4993.0484450517415
2024-01-31 20:00:00,20,1,617.9,41.309192600293265,4747.7138071413
2024-01-31 21:00:00,21,1,376.23,42.3920643974289,5629.551866600639
2024-01-31 22:00:00,22,1,380.83,22.390098617576037,4945.48323059263
2024-01-31 23:00:00,23,1,394.52,32.178830627317204,4728.133235117789
2024-02-01 00:00:00,0,2,386.66,27.071298759258287,5150.891214271855
2024-02-01 01:00:00,1,2,344.56,28.001862545478247,5238.658877721981
2024-02-01 02:00:00,2,2,362.52,28.836122668725896,4850.40706287725
2024-02-01 03:00:00,3,2,368.47,27.104148913917285,4759.159580571556
2024-02-01 04:00:00,4,2,350.03,20.300410391024613,4941.966016090889
2024-02-01 05:00:00,5,2,335.22,19.838973570584614,4380.472848187979
2024-02-01 06:00:00,6,2,364.91,30.844703534238413,4697.240598318752
2024-02-01 07:00:00,7,2,487.14,31.97159552566123,4639.264837710985
